Kanata	0004
C=	1
L	            574	          0	 Scoreboard: 07 00000001
I	            577	            577	  0
S	            577	          0	F
L	            577	          0	PC 00001984
S	            575	          0	E
L	            575	          0	 Standard instr 
S	            576	          0	D
L	            576	          0	PC 00001980
S	            576	          0	D
L	            576	          0	 Scoreboard Set: 08 00000000
R	            573	            571	          0
C	1
S	            575	          0	W
L	            575	          0	 Scoreboard: 1d 00000001
I	            578	            578	  0
S	            578	          0	F
L	            578	          0	PC 00001988
S	            576	          0	E
L	            576	          0	 Standard instr 
S	            577	          0	D
L	            577	          0	PC 00001984
S	            577	          0	D
L	            577	          0	 Scoreboard Set: 06 00000000
R	            574	            572	          0
C	1
S	            576	          0	W
L	            576	          0	 Scoreboard: 08 00000001
I	            579	            579	  0
S	            579	          0	F
L	            579	          0	PC 0000198c
S	            577	          0	E
L	            577	          0	 Standard instr 
S	            578	          0	D
L	            578	          0	PC 00001988
S	            578	          0	D
L	            578	          0	 Scoreboard Set: 11 00000000
R	            575	            573	          0
C	1
S	            577	          0	W
L	            577	          0	 Scoreboard: 06 00000001
I	            580	            580	  0
S	            580	          0	F
L	            580	          0	PC 00001990
S	            578	          0	E
L	            578	          0	 Standard instr 
S	            579	          0	D
L	            579	          0	PC 0000198c
S	            579	          0	D
L	            579	          0	 Scoreboard Set: 1c 00000000
R	            576	            574	          0
C	1
S	            578	          0	W
L	            578	          0	 Scoreboard: 11 00000001
I	            581	            581	  0
S	            581	          0	F
L	            581	          0	PC 00001994
S	            579	          0	E
L	            579	          0	 Standard instr 
S	            580	          0	D
L	            580	          0	PC 00001990
S	            580	          0	D
L	            580	          0	 Scoreboard Set: 0a 00000000
R	            577	            575	          0
C	1
S	            579	          0	W
L	            579	          0	 Scoreboard: 1c 00000001
I	            582	            582	  0
S	            582	          0	F
L	            582	          0	PC 00001998
S	            580	          0	E
L	            580	          0	 MEM Mem { byte_en: 'h0, addr: 'h0000240c, data: 'h00000000 }
S	            581	          0	D
L	            581	          0	PC 00001994
S	            581	          0	D
L	            581	          0	 Scoreboard Set: 0b 00000000
R	            578	            576	          0
C	1
S	            580	          0	W
L	            580	          0	 Scoreboard: 0a 00000001
I	            583	            583	  0
S	            583	          0	F
L	            583	          0	PC 0000199c
S	            581	          0	E
L	            581	          0	 MEM Mem { byte_en: 'h0, addr: 'h0000280c, data: 'h00000000 }
S	            582	          0	D
L	            582	          0	PC 00001998
S	            582	          0	D
L	            582	          0	 Scoreboard Set: 0c 00000000
R	            579	            577	          0
C	1
S	            581	          0	W
L	            581	          0	 Scoreboard: 0b 00000001
I	            584	            584	  0
S	            584	          0	F
L	            584	          0	PC 000019a0
S	            582	          0	E
L	            582	          0	 Standard instr 
S	            583	          0	D
L	            583	          0	PC 0000199c
S	            583	          0	D
L	            583	          0	 Scoreboard Set: 0f 00000000
R	            580	            578	          0
C	1
S	            582	          0	W
L	            582	          0	 Scoreboard: 0c 00000001
I	            585	            585	  0
S	            585	          0	F
L	            585	          0	PC 000019a4
S	            583	          0	E
L	            583	          0	 Standard instr 
R	            581	            579	          0
C	1
S	            583	          0	W
L	            583	          0	 Scoreboard: 0f 00000001
S	            584	          0	D
L	            584	          0	PC 000019a0
S	            584	          0	D
L	            584	          0	 Scoreboard Set: 0e 00000000
R	            582	            580	          0
C	1
I	            586	            586	  0
S	            586	          0	F
L	            586	          0	PC 000019a8
S	            584	          0	E
L	            584	          0	 Standard instr 
R	            583	            581	          0
C	1
S	            584	          0	W
L	            584	          0	 Scoreboard: 0e 00000001
S	            585	          0	D
L	            585	          0	PC 000019a4
S	            585	          0	D
L	            585	          0	 Scoreboard Set: 0e 00000000
C	1
I	            587	            587	  0
S	            587	          0	F
L	            587	          0	PC 000019ac
S	            585	          0	E
L	            585	          0	 Standard instr 
S	            586	          0	D
L	            586	          0	PC 000019a8
S	            586	          0	D
L	            586	          0	 Scoreboard Set: 0d 00000000
R	            584	            582	          0
C	1
S	            585	          0	W
L	            585	          0	 Scoreboard: 0e 00000001
